,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11581,2016-02-26,CoffsHarbour,18.7,29.8,0.0,,,S,41.0,NNE,S,20.0,17.0,65.0,67.0,1012.3,1012.7,,2.0,26.4,27.8,No,No
11582,2016-02-27,CoffsHarbour,22.9,28.9,0.4,,,S,39.0,SSW,S,17.0,22.0,84.0,68.0,1016.0,1015.3,8.0,8.0,24.6,27.9,No,No
11583,2016-02-28,CoffsHarbour,22.0,28.9,0.0,,,SSW,39.0,SW,SSE,24.0,28.0,76.0,65.0,1016.7,1015.2,,5.0,25.3,27.7,No,No
11584,2016-02-29,CoffsHarbour,20.9,28.6,0.0,,,SSE,41.0,SSW,SSE,22.0,30.0,70.0,60.0,1019.1,1018.2,,,24.8,27.3,No,No
11585,2016-03-01,CoffsHarbour,19.8,27.4,0.3,,,WSW,30.0,SW,SE,19.0,15.0,91.0,62.0,1021.4,1020.3,8.0,7.0,20.7,26.0,No,No
11586,2016-03-02,CoffsHarbour,20.0,28.1,0.4,,,NE,33.0,WSW,NE,15.0,20.0,82.0,71.0,1021.4,1019.7,8.0,8.0,22.6,27.4,No,No
11587,2016-03-03,CoffsHarbour,21.4,27.7,1.0,,,ENE,39.0,NNE,NE,7.0,24.0,79.0,70.0,1021.8,1021.3,4.0,8.0,25.2,25.8,No,Yes
11588,2016-03-04,CoffsHarbour,20.7,26.1,7.2,,,NNW,26.0,ESE,NE,7.0,9.0,84.0,66.0,1022.2,1020.2,8.0,8.0,22.7,25.5,Yes,Yes
11589,2016-03-05,CoffsHarbour,17.8,27.6,2.2,,,E,28.0,W,E,6.0,19.0,79.0,54.0,1021.9,1020.4,,,23.0,27.2,Yes,No
11590,2016-03-06,CoffsHarbour,17.3,27.8,0.6,,,NE,35.0,W,ESE,7.0,15.0,89.0,67.0,1022.7,1021.0,8.0,,21.8,27.2,No,No
11591,2016-03-07,CoffsHarbour,20.3,28.7,0.8,,,NE,31.0,W,ENE,9.0,20.0,79.0,61.0,1022.5,1020.5,8.0,,24.8,27.8,No,No
11592,2016-03-08,CoffsHarbour,18.8,28.2,0.0,,,,,WSW,SSE,17.0,19.0,72.0,72.0,1022.4,1021.4,,3.0,24.0,27.1,No,Yes
11593,2016-03-09,CoffsHarbour,21.0,28.8,19.8,,,NNE,41.0,WSW,NE,7.0,28.0,84.0,68.0,1023.1,1020.7,8.0,,25.3,27.6,Yes,No
11594,2016-03-10,CoffsHarbour,20.1,30.2,0.0,,,NE,46.0,NW,NE,11.0,35.0,63.0,68.0,1021.5,1019.2,,,24.9,27.4,No,No
11595,2016-03-11,CoffsHarbour,20.4,28.0,0.0,,,NNE,33.0,W,NE,2.0,20.0,76.0,68.0,1020.6,1018.5,,,24.2,27.0,No,No
11596,2016-03-12,CoffsHarbour,19.5,28.7,0.0,,,NE,28.0,NW,ENE,6.0,17.0,75.0,66.0,1020.6,1019.6,,8.0,24.2,28.1,No,Yes
11597,2016-03-13,CoffsHarbour,18.7,27.3,5.2,,,NNE,28.0,W,ESE,9.0,15.0,88.0,74.0,1020.5,1018.1,8.0,,22.2,26.4,Yes,No
11598,2016-03-14,CoffsHarbour,20.2,28.6,0.2,,,NNE,35.0,,NE,0.0,24.0,83.0,63.0,1017.5,1014.0,,,23.6,28.0,No,No
11599,2016-03-15,CoffsHarbour,19.5,28.3,0.0,,,SSW,33.0,SW,SSE,15.0,20.0,81.0,61.0,1016.8,1015.5,1.0,,23.5,27.6,No,Yes
11600,2016-03-16,CoffsHarbour,20.5,27.2,1.6,,,SW,35.0,WSW,S,20.0,28.0,84.0,72.0,1016.7,1015.2,8.0,7.0,22.0,25.2,Yes,Yes
11601,2016-03-17,CoffsHarbour,20.8,27.5,6.6,,,,,SW,SSE,17.0,17.0,75.0,67.0,1015.4,1011.7,7.0,,23.5,26.2,Yes,No
11602,2016-03-18,CoffsHarbour,18.2,31.5,0.0,,,NNE,59.0,NNW,NNE,15.0,44.0,68.0,72.0,1008.1,1002.4,,3.0,25.0,26.6,No,Yes
11603,2016-03-19,CoffsHarbour,22.3,25.6,7.0,,,S,50.0,SSW,S,28.0,20.0,63.0,55.0,1009.4,1009.5,8.0,8.0,23.2,23.2,Yes,No
11604,2016-03-20,CoffsHarbour,19.5,25.9,0.0,,,SW,41.0,SW,S,19.0,22.0,69.0,58.0,1015.1,1013.6,8.0,4.0,20.9,24.5,No,Yes
11605,2016-03-21,CoffsHarbour,17.9,24.2,11.2,,,S,56.0,SW,SSW,28.0,30.0,77.0,68.0,1014.9,1013.2,,5.0,21.0,23.3,Yes,No
11606,2016-03-22,CoffsHarbour,18.1,25.2,0.0,,,SW,41.0,SW,SSE,28.0,28.0,61.0,63.0,1015.1,1012.6,,3.0,21.2,24.3,No,No
11607,2016-03-23,CoffsHarbour,14.0,26.2,0.0,,,WSW,37.0,SW,SSE,20.0,24.0,59.0,57.0,1017.2,1015.9,,,21.8,25.5,No,No
11608,2016-03-24,CoffsHarbour,14.9,26.5,0.0,,,SE,22.0,WSW,ESE,9.0,15.0,73.0,60.0,1021.2,1019.1,,,21.7,25.9,No,No
11609,2016-03-25,CoffsHarbour,16.1,28.2,0.0,,,NE,44.0,NW,NE,13.0,31.0,71.0,60.0,1020.2,1015.7,,,23.1,26.6,No,No
11610,2016-03-26,CoffsHarbour,18.7,27.1,0.4,,,ESE,30.0,SSW,SE,9.0,17.0,87.0,66.0,1017.5,1015.4,8.0,,21.4,26.3,No,Yes
11611,2016-03-27,CoffsHarbour,20.2,25.7,3.4,,,NE,30.0,WSW,NE,9.0,17.0,91.0,77.0,1017.5,1016.4,5.0,2.0,21.8,24.0,Yes,No
11612,2016-03-28,CoffsHarbour,17.6,27.6,0.0,,,NNE,43.0,WNW,NE,11.0,31.0,77.0,65.0,1019.4,1016.3,,,23.6,26.5,No,No
11613,2016-03-29,CoffsHarbour,21.4,30.7,0.0,,,NE,50.0,NNW,NNE,19.0,35.0,66.0,69.0,1018.6,1014.6,,8.0,25.0,26.6,No,Yes
11614,2016-03-30,CoffsHarbour,20.0,24.7,4.6,,,N,26.0,S,NW,7.0,6.0,84.0,75.0,1016.4,1014.4,5.0,8.0,22.4,23.3,Yes,No
11615,2016-03-31,CoffsHarbour,14.4,26.8,0.2,,,SW,31.0,WSW,SSE,15.0,20.0,64.0,44.0,1016.6,1015.0,,,21.5,25.7,No,No
11616,2016-04-01,CoffsHarbour,14.2,27.3,0.0,,,ENE,37.0,W,ENE,4.0,28.0,74.0,61.0,1020.0,1016.7,,,20.8,26.5,No,No
11617,2016-04-02,CoffsHarbour,18.5,31.0,0.0,,,NNE,39.0,WNW,NE,11.0,22.0,68.0,66.0,1018.4,1015.2,,,23.8,27.8,No,No
11618,2016-04-03,CoffsHarbour,16.4,27.4,0.0,,,,,SW,S,28.0,24.0,67.0,68.0,1022.1,1020.2,,,25.1,26.4,No,No
11619,2016-04-04,CoffsHarbour,21.5,27.7,0.0,,,ESE,28.0,E,E,17.0,19.0,57.0,54.0,1022.0,1019.3,,1.0,26.2,26.0,No,No
11620,2016-04-05,CoffsHarbour,15.8,26.4,0.0,,,ENE,26.0,WSW,E,9.0,17.0,59.0,49.0,1021.5,1018.9,,,24.4,25.4,No,No
11621,2016-04-06,CoffsHarbour,15.8,30.1,0.0,,,NNE,52.0,NNW,NE,22.0,39.0,49.0,61.0,1020.4,1016.4,,,25.4,26.3,No,No
11622,2016-04-07,CoffsHarbour,18.4,27.3,0.0,,,S,50.0,SSW,S,26.0,28.0,66.0,71.0,1020.1,1019.5,,,25.0,24.6,No,No
11623,2016-04-08,CoffsHarbour,18.3,24.7,0.0,,,SW,43.0,SW,SSE,15.0,15.0,78.0,80.0,1022.1,1019.4,,,23.3,24.1,No,Yes
11624,2016-04-09,CoffsHarbour,19.4,28.8,8.4,,,SW,37.0,N,ENE,9.0,11.0,83.0,62.0,1020.3,1017.1,,7.0,22.7,28.2,Yes,Yes
11625,2016-04-10,CoffsHarbour,19.3,27.3,1.2,,,NW,33.0,SSW,NNE,9.0,17.0,80.0,81.0,1019.4,1016.3,,4.0,23.5,25.2,Yes,No
11626,2016-04-11,CoffsHarbour,18.4,26.2,0.4,,,WSW,31.0,WSW,SE,9.0,7.0,73.0,59.0,1017.1,1015.0,,4.0,22.5,24.6,No,No
11627,2016-04-12,CoffsHarbour,18.9,25.8,0.0,,,S,44.0,WSW,S,20.0,26.0,66.0,67.0,1020.9,1019.0,7.0,1.0,22.9,24.8,No,Yes
11628,2016-04-13,CoffsHarbour,17.6,25.8,49.8,,,S,37.0,SW,S,20.0,26.0,68.0,64.0,1025.1,1023.3,,,22.1,24.8,Yes,Yes
11629,2016-04-14,CoffsHarbour,17.5,25.4,3.0,,,ESE,33.0,WSW,SE,15.0,19.0,82.0,47.0,1028.6,1026.8,8.0,,20.6,24.2,Yes,No
11630,2016-04-15,CoffsHarbour,14.0,24.7,0.0,,,S,26.0,SW,SE,19.0,13.0,64.0,54.0,1026.5,1022.8,8.0,1.0,21.7,24.1,No,No
11631,2016-04-16,CoffsHarbour,11.9,24.8,0.4,,,SE,20.0,W,SE,9.0,15.0,68.0,57.0,1021.7,1018.4,,,21.0,24.2,No,No
11632,2016-04-17,CoffsHarbour,13.2,24.9,0.0,,,SSE,37.0,W,SSW,9.0,17.0,81.0,79.0,1020.1,1017.8,,8.0,19.7,22.2,No,Yes
11633,2016-04-18,CoffsHarbour,16.5,23.5,8.0,,,S,33.0,WSW,WNW,17.0,11.0,83.0,90.0,1019.8,1017.5,8.0,8.0,19.7,19.3,Yes,Yes
11634,2016-04-19,CoffsHarbour,14.3,24.8,3.0,,,SW,31.0,SW,S,17.0,20.0,73.0,67.0,1020.5,1019.2,,,21.5,23.4,Yes,No
11635,2016-04-20,CoffsHarbour,15.4,25.6,0.0,,,S,28.0,WSW,SSE,17.0,17.0,68.0,72.0,1023.4,1021.3,,7.0,22.1,24.0,No,No
11636,2016-04-21,CoffsHarbour,16.8,24.4,0.2,,,SW,26.0,SW,SSE,13.0,15.0,79.0,75.0,1023.2,1020.0,8.0,8.0,21.9,23.3,No,No
11637,2016-04-22,CoffsHarbour,16.2,25.5,0.0,,,SW,33.0,NNE,E,2.0,13.0,69.0,74.0,1019.6,1016.7,,,24.1,24.6,No,Yes
11638,2016-04-23,CoffsHarbour,16.7,25.6,3.0,,,SSW,63.0,SW,SW,28.0,43.0,70.0,63.0,1019.3,1018.2,,4.0,21.1,22.2,Yes,No
11639,2016-04-24,CoffsHarbour,16.4,23.9,0.0,,,SE,63.0,SW,SSE,30.0,33.0,78.0,61.0,1024.4,1024.4,8.0,8.0,20.6,22.7,No,Yes
11640,2016-04-25,CoffsHarbour,15.9,23.3,22.4,,,SSE,61.0,SW,SSE,24.0,20.0,90.0,70.0,1028.5,1026.4,8.0,5.0,17.8,22.5,Yes,Yes
11641,2016-04-26,CoffsHarbour,17.2,24.5,1.8,,,ESE,41.0,WSW,SSE,19.0,24.0,86.0,67.0,1028.8,1026.0,8.0,8.0,18.5,22.4,Yes,Yes
11642,2016-04-27,CoffsHarbour,15.7,23.9,7.2,,,SSW,22.0,WSW,SSE,15.0,13.0,85.0,70.0,1027.0,1023.8,7.0,,19.3,23.0,Yes,Yes
11643,2016-04-28,CoffsHarbour,16.6,24.2,7.2,,,NW,20.0,W,E,9.0,15.0,91.0,73.0,1026.0,1023.2,8.0,,19.6,23.2,Yes,No
11644,2016-04-29,CoffsHarbour,14.0,25.8,0.3,,,NE,33.0,NW,NE,11.0,22.0,65.0,72.0,1024.8,1021.1,,,22.5,23.7,No,No
11645,2016-04-30,CoffsHarbour,19.9,27.3,0.0,,,N,41.0,NNW,NNE,13.0,28.0,65.0,75.0,1021.7,1017.6,,,23.5,24.7,No,No
11646,2016-05-01,CoffsHarbour,20.1,27.2,0.0,,,S,56.0,NE,SSW,17.0,37.0,71.0,87.0,1017.3,1016.4,,8.0,25.9,21.5,No,Yes
11647,2016-05-02,CoffsHarbour,13.4,25.6,3.1,,,NW,37.0,WNW,NE,2.0,17.0,76.0,68.0,1018.1,1013.6,,,21.4,24.1,Yes,No
11648,2016-05-03,CoffsHarbour,14.8,26.2,0.0,,,NW,30.0,W,E,9.0,13.0,62.0,53.0,1013.4,1009.5,,,22.5,25.1,No,No
11649,2016-05-04,CoffsHarbour,11.1,25.1,0.0,,,SW,20.0,WSW,ESE,6.0,13.0,58.0,45.0,1016.8,1014.9,,,21.3,24.4,No,No
11650,2016-05-05,CoffsHarbour,10.2,26.0,0.0,,,NE,33.0,WNW,NE,7.0,22.0,60.0,64.0,1021.2,1017.8,,,21.4,23.9,No,No
11651,2016-05-06,CoffsHarbour,13.4,24.6,0.0,,,NE,20.0,W,NE,7.0,13.0,67.0,65.0,1019.8,1017.4,,,21.6,24.0,No,No
11652,2016-05-07,CoffsHarbour,12.1,24.5,0.0,,,E,20.0,SW,E,6.0,13.0,76.0,64.0,1021.2,1018.9,,,20.6,23.8,No,No
11653,2016-05-08,CoffsHarbour,13.6,25.6,0.0,,,NE,37.0,SW,NE,4.0,26.0,74.0,69.0,1020.6,1015.7,,,21.4,23.8,No,No
11654,2016-05-09,CoffsHarbour,20.2,27.8,0.0,,,N,48.0,NNW,NNE,28.0,28.0,66.0,73.0,1013.6,1009.2,6.0,4.0,23.2,24.6,No,No
11655,2016-05-10,CoffsHarbour,21.6,26.6,0.0,,,WSW,30.0,NW,NE,13.0,9.0,70.0,56.0,1009.8,1007.6,2.0,,23.1,24.9,No,No
11656,2016-05-11,CoffsHarbour,12.2,24.8,0.0,,,WSW,28.0,SW,ENE,19.0,15.0,45.0,28.0,1016.9,1014.8,,,19.1,23.1,No,No
11657,2016-05-12,CoffsHarbour,4.6,25.4,0.0,,,WSW,33.0,NW,NE,6.0,17.0,50.0,45.0,1018.3,1015.8,,,17.2,23.2,No,No
11658,2016-05-13,CoffsHarbour,7.4,23.8,0.0,,,NE,28.0,SW,NE,4.0,17.0,62.0,59.0,1023.2,1020.9,,,18.2,22.7,No,No
11659,2016-05-14,CoffsHarbour,10.3,25.0,0.0,,,NE,30.0,SW,NE,9.0,20.0,62.0,57.0,1024.3,1021.1,,,19.7,23.9,No,No
11660,2016-05-15,CoffsHarbour,14.0,25.9,0.0,,,NNE,30.0,WNW,NE,11.0,20.0,52.0,59.0,1019.8,1016.4,,,20.9,24.5,No,No
11661,2016-05-16,CoffsHarbour,8.1,25.2,0.0,,,SW,31.0,SW,SSE,15.0,13.0,51.0,60.0,1021.1,1019.2,,5.0,20.9,24.1,No,No
11662,2016-05-17,CoffsHarbour,15.6,25.2,0.0,,,NW,28.0,NNW,SSE,7.0,11.0,52.0,59.0,1018.9,1016.7,,,21.9,23.2,No,No
11663,2016-05-18,CoffsHarbour,10.5,24.8,0.0,,,SSE,19.0,WSW,S,7.0,9.0,61.0,53.0,1019.0,1015.8,,,19.9,22.3,No,No
11664,2016-05-19,CoffsHarbour,13.7,24.3,0.0,,,SE,17.0,S,ESE,9.0,11.0,64.0,44.0,1017.9,1014.5,,,19.8,23.7,No,No
11665,2016-05-20,CoffsHarbour,7.0,23.9,0.0,,,S,28.0,SSW,SSE,4.0,11.0,61.0,50.0,1019.9,1018.6,,,18.2,23.3,No,No
11666,2016-05-21,CoffsHarbour,11.2,23.1,0.0,,,S,24.0,WSW,SSE,15.0,9.0,76.0,70.0,1026.7,1024.2,,4.0,18.8,21.5,No,No
11667,2016-05-22,CoffsHarbour,14.1,25.2,0.0,,,NNE,31.0,SSW,NE,2.0,24.0,81.0,62.0,1025.4,1021.2,,,18.3,23.3,No,No
11668,2016-05-23,CoffsHarbour,11.5,26.1,0.0,,,NNE,22.0,W,NNE,2.0,17.0,65.0,53.0,1018.2,1013.2,,,20.1,25.8,No,No
11669,2016-05-24,CoffsHarbour,11.8,21.6,0.0,,,,,SSW,ENE,17.0,9.0,36.0,32.0,1018.9,1014.6,,,19.2,21.5,No,No
11670,2016-05-25,CoffsHarbour,3.7,21.2,0.0,,,NW,28.0,WNW,NE,6.0,13.0,49.0,35.0,1018.1,1015.0,,,16.2,20.7,No,No
11671,2016-05-26,CoffsHarbour,9.4,21.4,0.0,,,N,37.0,N,NW,9.0,6.0,39.0,52.0,1011.9,1006.3,7.0,8.0,17.6,18.9,No,No
11672,2016-05-27,CoffsHarbour,15.9,24.7,0.4,,,NNW,41.0,NW,W,7.0,13.0,55.0,19.0,1005.6,1002.7,6.0,,18.4,23.8,No,No
11673,2016-05-28,CoffsHarbour,3.8,22.3,0.0,,,WNW,67.0,NW,WNW,9.0,33.0,47.0,26.0,1011.1,1006.6,,,16.0,21.0,No,No
11674,2016-05-29,CoffsHarbour,2.7,19.6,0.0,,,SE,24.0,WNW,ESE,6.0,13.0,50.0,39.0,1017.8,1016.6,,,15.2,19.0,No,No
11675,2016-05-30,CoffsHarbour,4.1,19.5,0.0,,,S,20.0,WSW,E,7.0,11.0,73.0,55.0,1024.5,1022.8,,,13.3,19.2,No,No
11676,2016-05-31,CoffsHarbour,6.7,19.6,0.0,,,WSW,20.0,SW,S,9.0,9.0,93.0,56.0,1028.2,1025.7,8.0,,12.0,18.6,No,No
11677,2016-06-01,CoffsHarbour,6.6,20.4,0.0,,,SW,35.0,SW,SSE,19.0,19.0,70.0,59.0,1027.7,1024.8,,,16.7,19.7,No,Yes
11678,2016-06-02,CoffsHarbour,9.7,20.1,15.6,,,WSW,19.0,WSW,S,11.0,13.0,88.0,70.0,1025.8,1022.8,8.0,8.0,14.6,19.0,Yes,No
11679,2016-06-03,CoffsHarbour,11.7,21.2,0.2,,,N,41.0,SSW,E,13.0,15.0,88.0,72.0,1024.4,1020.7,,2.0,15.8,20.0,No,Yes
11680,2016-06-04,CoffsHarbour,15.8,20.7,46.8,,,NE,85.0,NNE,ENE,56.0,26.0,90.0,88.0,1014.0,1008.7,8.0,8.0,18.8,19.5,Yes,Yes
11681,2016-06-05,CoffsHarbour,14.6,19.2,219.6,,,WSW,70.0,WNW,NNE,9.0,19.0,90.0,83.0,998.5,993.7,8.0,8.0,16.5,18.0,Yes,No
11682,2016-06-06,CoffsHarbour,10.4,21.8,0.1,,,WSW,26.0,E,W,6.0,11.0,58.0,41.0,1001.9,1000.2,,1.0,16.9,21.4,No,No
11683,2016-06-07,CoffsHarbour,6.9,21.6,0.0,,,W,22.0,NNW,N,9.0,7.0,63.0,46.0,1009.4,1006.2,,4.0,16.0,20.9,No,No
11684,2016-06-08,CoffsHarbour,5.7,21.8,0.0,,,WNW,24.0,,ENE,0.0,13.0,62.0,51.0,1013.5,1012.0,,,16.2,20.7,No,No
11685,2016-06-09,CoffsHarbour,9.7,27.9,0.0,,,NNE,37.0,NNW,NNE,19.0,26.0,46.0,63.0,1011.5,1008.6,1.0,,21.8,23.2,No,No
11686,2016-06-10,CoffsHarbour,9.5,22.6,0.0,,,WSW,30.0,WSW,ENE,9.0,13.0,52.0,50.0,1018.8,1018.3,,,18.9,21.5,No,No
11687,2016-06-11,CoffsHarbour,6.6,20.4,0.0,,,SW,26.0,SW,SSE,7.0,13.0,74.0,55.0,1023.0,1021.0,,7.0,15.1,19.6,No,No
11688,2016-06-12,CoffsHarbour,13.1,20.2,0.0,,,S,48.0,SW,S,24.0,30.0,61.0,71.0,1032.7,1032.9,8.0,8.0,16.6,17.4,No,Yes
11689,2016-06-13,CoffsHarbour,12.7,19.8,2.0,,,WSW,33.0,SW,S,19.0,17.0,81.0,72.0,1036.8,1035.0,8.0,8.0,16.3,18.2,Yes,Yes
11690,2016-06-14,CoffsHarbour,11.2,19.8,1.5,,,WSW,24.0,WSW,SW,7.0,13.0,91.0,72.0,1035.6,1032.3,8.0,,14.5,19.4,Yes,No
11691,2016-06-15,CoffsHarbour,10.6,20.4,0.1,,,S,30.0,WNW,S,2.0,17.0,91.0,64.0,1032.0,1028.9,,1.0,13.6,19.4,No,No
11692,2016-06-16,CoffsHarbour,7.4,22.4,0.0,,,N,33.0,W,NE,4.0,17.0,81.0,50.0,1026.7,1021.4,,,15.5,21.5,No,No
11693,2016-06-17,CoffsHarbour,13.8,22.2,0.0,,,N,41.0,NNW,NNE,15.0,20.0,60.0,55.0,1021.5,1017.7,,,19.5,21.2,No,No
11694,2016-06-18,CoffsHarbour,12.3,23.2,0.0,,,N,35.0,N,NNW,19.0,19.0,63.0,64.0,1019.9,1016.6,,7.0,20.0,20.8,No,Yes
11695,2016-06-19,CoffsHarbour,14.9,21.3,5.2,,,NNE,61.0,SW,NNE,13.0,28.0,95.0,87.0,1015.8,1009.9,8.0,8.0,16.4,20.5,Yes,Yes
11696,2016-06-20,CoffsHarbour,16.1,22.2,49.4,,,NW,61.0,NW,WNW,15.0,26.0,60.0,43.0,1003.5,1001.5,,8.0,18.5,21.2,Yes,No
11697,2016-06-21,CoffsHarbour,10.8,19.7,0.0,,,N,37.0,NW,N,20.0,19.0,53.0,50.0,1009.6,1007.0,,,15.3,18.5,No,No
11698,2016-06-22,CoffsHarbour,12.8,22.9,0.0,,,,,N,E,20.0,9.0,60.0,51.0,1009.4,1007.6,7.0,,14.9,20.9,No,No
11699,2016-06-23,CoffsHarbour,7.7,20.0,0.0,,,NW,26.0,,N,0.0,15.0,82.0,52.0,1015.1,1010.2,4.0,6.0,12.6,18.8,No,No
11700,2016-06-24,CoffsHarbour,9.6,25.1,0.0,,,,,NNE,W,20.0,35.0,68.0,24.0,1007.3,1003.9,,,17.7,22.3,No,No
11701,2016-06-25,CoffsHarbour,8.6,16.8,0.0,,,W,50.0,WSW,WSW,28.0,17.0,33.0,27.0,1017.2,1016.9,,,12.1,16.1,No,No
11702,2016-06-26,CoffsHarbour,1.7,16.8,0.0,,,N,26.0,W,NE,6.0,9.0,76.0,45.0,1021.5,1017.3,1.0,7.0,9.2,15.3,No,No
11703,2016-06-27,CoffsHarbour,9.2,18.5,0.0,,,WSW,35.0,WNW,SW,15.0,22.0,60.0,52.0,1014.6,1012.0,8.0,,14.1,16.5,No,No
11704,2016-06-28,CoffsHarbour,3.2,19.2,0.0,,,SSW,65.0,SW,SSW,33.0,31.0,48.0,44.0,1018.5,1019.7,2.0,,14.2,18.9,No,No
11705,2016-06-29,CoffsHarbour,8.9,19.5,0.0,,,WSW,31.0,SW,SSE,13.0,15.0,54.0,53.0,1027.0,1024.8,,,14.6,18.6,No,No
11706,2016-06-30,CoffsHarbour,4.6,20.9,0.0,,,N,35.0,NW,N,15.0,24.0,68.0,33.0,1023.7,1018.2,,3.0,14.8,19.3,No,No
11707,2016-07-01,CoffsHarbour,3.8,19.8,0.0,,,SW,28.0,WNW,NNE,7.0,17.0,54.0,44.0,1018.4,1015.4,,,15.9,19.2,No,No
11708,2016-07-02,CoffsHarbour,2.9,18.3,0.0,,,SSW,30.0,WSW,SE,7.0,13.0,64.0,49.0,1025.0,1023.1,,,12.8,17.4,No,No
11709,2016-07-03,CoffsHarbour,4.0,20.5,0.0,,,NNE,31.0,WNW,NNE,6.0,20.0,81.0,55.0,1027.2,1022.7,,,12.6,19.2,No,No
11710,2016-07-04,CoffsHarbour,6.3,20.8,0.0,,,N,35.0,WNW,N,17.0,15.0,61.0,52.0,1022.8,1018.3,,8.0,15.8,19.0,No,Yes
11711,2016-07-05,CoffsHarbour,11.4,19.7,9.0,,,W,43.0,NW,NNE,11.0,17.0,93.0,72.0,1013.5,1008.7,4.0,,14.5,19.3,Yes,No
11712,2016-07-06,CoffsHarbour,5.4,18.3,0.4,,,WNW,31.0,WSW,E,9.0,11.0,53.0,44.0,1011.1,1007.1,,,13.5,17.3,No,No
11713,2016-07-07,CoffsHarbour,5.4,22.5,0.0,,,SSW,48.0,SW,,19.0,,53.0,54.0,1012.4,,1.0,,18.2,21.8,No,No
11714,2016-07-08,CoffsHarbour,14.1,20.9,0.0,,,S,50.0,SSW,S,9.0,35.0,69.0,79.0,1017.6,1015.7,,8.0,17.2,17.3,No,No
11715,2016-07-09,CoffsHarbour,8.1,19.7,1.0,,,SSW,41.0,SW,S,20.0,26.0,65.0,56.0,1021.2,1019.9,,5.0,15.5,19.4,No,No
11716,2016-07-10,CoffsHarbour,9.3,19.1,0.2,,,SW,28.0,SW,SSE,19.0,15.0,68.0,76.0,1024.7,1021.6,8.0,3.0,15.2,17.9,No,No
11717,2016-07-11,CoffsHarbour,11.3,20.3,0.1,,,N,37.0,N,NNE,19.0,13.0,65.0,64.0,1019.3,1015.8,7.0,8.0,18.4,19.7,No,No
11718,2016-07-12,CoffsHarbour,11.9,22.6,0.0,,,WNW,50.0,NNW,NNE,19.0,17.0,63.0,69.0,1013.9,1010.3,7.0,8.0,19.5,19.8,No,No
11719,2016-07-13,CoffsHarbour,10.4,16.7,0.0,,,WNW,35.0,WNW,NNE,2.0,7.0,75.0,48.0,1020.3,1020.1,6.0,7.0,12.6,16.2,No,No
11720,2016-07-14,CoffsHarbour,8.8,14.8,0.0,,,WSW,28.0,SW,SSE,13.0,4.0,51.0,37.0,1030.6,1027.3,1.0,,11.1,14.4,No,No
11721,2016-07-15,CoffsHarbour,3.1,17.2,0.0,,,SW,24.0,WSW,SSE,7.0,13.0,87.0,58.0,1030.4,1027.3,,,8.6,16.3,No,No
11722,2016-07-16,CoffsHarbour,7.1,18.4,0.0,,,WSW,30.0,WSW,SSW,20.0,20.0,70.0,69.0,1030.9,1028.6,,6.0,14.1,17.6,No,Yes
11723,2016-07-17,CoffsHarbour,13.5,20.2,3.2,,,WSW,26.0,WSW,S,15.0,11.0,94.0,70.0,1030.1,1027.0,8.0,8.0,15.2,19.4,Yes,No
11724,2016-07-18,CoffsHarbour,7.9,22.7,0.1,,,NNE,39.0,SW,NNE,2.0,28.0,90.0,72.0,1027.3,1023.1,,,15.4,20.9,No,No
11725,2016-07-19,CoffsHarbour,10.6,23.0,0.0,,,NNW,26.0,,ENE,0.0,9.0,71.0,61.0,1022.5,1020.9,,,19.7,22.3,No,No
11726,2016-07-20,CoffsHarbour,13.0,25.1,0.0,,,NNE,41.0,NW,NNE,11.0,26.0,75.0,81.0,1020.5,1016.0,8.0,7.0,19.6,20.9,No,Yes
11727,2016-07-21,CoffsHarbour,16.1,18.8,2.8,,,SW,22.0,WSW,SW,13.0,13.0,89.0,89.0,1019.3,1016.2,8.0,8.0,17.1,17.3,Yes,Yes
11728,2016-07-22,CoffsHarbour,10.0,26.3,5.8,,,N,33.0,SW,N,9.0,20.0,84.0,58.0,1014.2,1008.0,,,18.8,26.1,Yes,No
11729,2016-07-23,CoffsHarbour,14.4,27.9,0.1,,,WNW,63.0,NNW,SSW,11.0,17.0,65.0,25.0,1004.2,1004.5,,,23.8,25.3,No,No
11730,2016-07-24,CoffsHarbour,9.5,15.6,0.0,,,W,19.0,W,N,9.0,13.0,57.0,50.0,1017.5,1013.3,8.0,8.0,13.4,14.5,No,No
11731,2016-07-25,CoffsHarbour,3.9,18.7,0.0,,,N,31.0,NNW,NNE,7.0,19.0,62.0,41.0,1017.0,1014.8,,,13.7,17.8,No,No
11732,2016-07-26,CoffsHarbour,1.6,20.0,0.0,,,NE,31.0,NNW,ENE,7.0,19.0,57.0,57.0,1018.5,1015.4,,,14.1,17.7,No,No
11733,2016-07-27,CoffsHarbour,8.0,19.1,0.0,,,SE,19.0,W,ESE,2.0,9.0,70.0,41.0,1017.4,1014.6,2.0,,13.8,18.9,No,No
11734,2016-07-28,CoffsHarbour,2.9,18.2,0.0,,,SSE,22.0,,ESE,0.0,11.0,67.0,42.0,1024.9,1022.1,,,13.2,17.3,No,No
