"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3126278,"Yes",135.06,1253,27,3.96,308,0,-668,-121.1,16,2,47,8.3,0,267.9,26.3,10.3,94.7,155.7,18,0,0,19,1,1,"SANSAN210",1,1,567,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","Yes","No",0,0,"No","No",0,"1","No",0,"Unknown","No","7-Lowest","Suburban","Professional","No"
3126286,"Yes",30,20,30,0,0,0,-14,0,0,0,3.7,0,0,3.8,0,0,7.3,4,0,0,0,23,1,1,"BOSBOS508",1,1,675,32,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3126290,"No",66.12,512,45,0,77,0.3,-64,-22.3,4,0,26,0,0,223.2,10.7,3.3,93.7,53.3,4,0,0,21,1,1,"PHIPHI215",1,1,629,32,32,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"Yes","No",0,"2","No",0,"Unknown","No","3-Good","Other","Student","No"
3126302,"No",31.31,263,30,0,4,0,-87,-1.3,2.3,5.7,15,4,0,22.5,7,0,58.3,34,8,0,0,21,2,1,"LOULOU502",1,1,629,46,44,"Yes","No","No","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3126314,"Yes",49.92,502,50,0.99,16,0,-186,-7,9.3,3,26.7,2.7,0.7,70.5,45.3,5.3,73.3,49.7,12.3,0,0.3,23,1,1,"ATLATL678",2,2,523,40,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"30","No","2-High","Suburban","Other","No"
3126322,"No",30,76,30,0,0,0,-42,0,0,0.7,3.7,0,0,17,6,0.3,23.3,12,0.7,0,0,23,1,1,"HOUHOU281",1,1,675,30,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",1,"9","No",0,"Unknown","No","2-High","Other","Other","No"
3126326,"No",32.98,32,30,0,0,0,9,0,0.3,1,2,0,0,1.6,2.3,0,6.7,7,1.3,0,0,25,1,1,"NMXALB505",2,1,691,64,62,"No","No","Yes","No","No","Known","Yes","Yes","Yes","No","No","Yes",0,0,"Yes","No",0,"5","No",0,"150","No","2-High","Suburban","Clerical","Yes"
3126330,"No",30,33,30,0,0,0,-25,0,0.7,1.7,2.7,0,0.3,1.1,1.3,0.3,12.7,2.7,2.3,0,0,21,1,1,"MIAFTM941",1,1,629,70,68,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Town","Other","Yes"
3126334,"No",50.48,747,50,0.5,0,0,101,-0.5,3.3,0,38,0.7,0,266.6,91.3,21.3,119.7,124.7,3.3,0,0,25,1,1,"NYCBRO917",1,1,736,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3126342,"Yes",29.99,60,30,0,0,0,12,0,1,0,2.7,0,0,13.5,1,0,16.3,6,1,0,0,23,2,1,"PHIMER609",1,1,675,44,44,"Yes","No","No","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Unknown"
3126350,"No",79.78,552,50,0,106,0.3,200,43.3,8.7,0,13,1.3,0.3,167.2,28.7,17.7,52.7,85.3,8.7,0,0,23,1,1,"SFRSMO650",2,2,202,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"150","No","7-Lowest","Other","Other","Unknown"
3126370,"No",10.96,160,10,0,0,0.8,-160,-1,2,0.3,6.3,0,0,37,2.3,0.7,18,10,2.3,0,0,21,4,3,"DENCOL719",2,2,4,56,58,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"10","No","3-Good","Town","Other","Yes"
3126374,"No",63.01,1498,50,0,26,6.7,-29,-4.5,27.3,2.3,136.7,22,2.7,209.2,62,9,153.3,286,29.7,0,8.7,23,2,1,"PHIPHI215",7,4,94,44,50,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"4","No",0,"130","No","2-High","Other","Other","Yes"
3126382,"No",37.38,530,45,0.5,4,0,-16,-2.4,1.3,5,11.7,7.3,0.7,18.2,12.3,4.3,36.3,55,6.3,0,0,19,1,1,"KCYHUT316",1,1,567,38,80,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Professional","Unknown"
3126386,"No",35.48,226,34,0,0,0,18,-23.9,0,0,1.3,0.7,0,8.1,6,2.3,30.7,13.3,0,0,0,23,2,2,"DALDAL214",1,1,675,40,30,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3126390,"No",30,46,30,0,0,0,-6,0,1.7,0.7,10.7,0.3,0,0.8,0.7,0,15.3,5.3,2.3,0,0,23,2,1,"PHIARD610",1,1,675,68,70,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3126394,"No",30,35,30,0,0,0,43,0,0,0,5,0,0,0.8,0,0,7,6.7,0,0,0,23,1,1,"OHICOL614",1,1,675,58,58,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Crafts","Yes"
3126398,"Yes",29.99,3,30,0,0,0,3,0,0.3,0,2,0,0,0,0.3,0,0.7,1.7,0.3,0,0,21,1,1,"PITHOM412",1,1,629,68,26,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3126406,"No",30,111,30,0,0,0,-52,0,1,1.3,6,0,0,0,1,0,10.7,5,2.3,0,0,21,1,1,"SANMCA210",1,1,629,36,36,"Yes","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"4","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3126410,"No",50.64,182,50,0,0,0.6,-47,1.9,3.3,0.3,85.3,0,0,19.3,2,0,69.3,7,3.7,0,0,23,1,1,"BOSBOS617",2,2,629,56,56,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"30","No","2-High","Other","Other","Yes"
3126414,"No",23.68,38,17,0,16,0,-14,-5.1,2,0.3,3.3,0,0.3,8.1,0,0,8,11,2.3,0,0,23,2,1,"LAXOAK805",1,1,675,46,46,"Yes","No","Yes","No","No","Known","No","No","No","Yes","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3126422,"No",33.54,356,30,1.98,2,0.4,-33,-0.6,5.3,0,13.7,2,1,71.5,38.3,13.3,79.3,98.3,5.3,0,1.7,19,2,2,"PITHOM412",2,2,219,40,36,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"4","No",0,"150","No","2-High","Town","Professional","Yes"
3126434,"No",49.75,359,30,0,56,0,-34,-19.7,4.3,5.7,40,0,0.7,79.1,35,1,136.7,17,10,0,0,25,1,1,"OHIYNG330",2,2,80,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"30","No","6-VeryLow","Suburban","Other","Unknown"
3126438,"Yes",23.49,165,30,0.99,0,0,-165,6.5,3.3,0,6,0.3,1,3.4,3.3,0,60.7,7.3,3.3,0,0,25,1,1,"PITHOM412",1,1,736,64,60,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",1,1,"No","Yes",0,"5","No",0,"Unknown","Yes","2-High","Suburban","Retired","Yes"
3126442,"No",51.08,472,50,0.25,0,0.3,112,-1.1,7,0,32.3,1.7,0,212.2,13.7,3,114.7,85,7,0,0,21,1,1,"NYCNEW732",3,3,401,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",1,0,"No","No",0,"0","No",0,"150","Yes","2-High","Suburban","Other","Unknown"
3126454,"No",45.52,696,45,0.25,33,0,158,-12.3,13.7,2,18.7,0,0,60.2,28,7.3,84.7,86.3,15.7,0,1.3,21,2,2,"APCWAS202",1,1,629,54,54,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3126458,"No",32.04,78,30,0.25,0,1.8,-24,-2,0.7,1.3,3,0,0,30.6,10.3,0,22,4,2,0,0,21,1,1,"APCFCH703",1,1,629,50,44,"No","Yes","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"Yes","No",0,"9","No",0,"Unknown","No","3-Good","Suburban","Self","Yes"
3126466,"Yes",30.1,29,30,0,0,0.1,-29,-0.1,0,0,1.7,0,0.3,0.8,0,0,1.3,3.7,0,0,0.3,23,2,2,"APCFCH703",3,3,154,56,56,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",1,1,"No","No",0,"9","No",0,"130","Yes","2-High","Suburban","Other","Yes"
3126474,"Yes",33.23,294,30,0.5,0,2.1,-2,-1.6,5.3,3.3,35,7.3,0,55.5,16.7,9.7,109.7,34.3,8.7,6.3,0,23,4,3,"ATLMEM901",3,3,169,58,54,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","No",0,0,"No","No",0,"8","No",0,"60","No","1-Highest","Other","Professional","Yes"
3126478,"No",30,82,30,0,0,0,-66,0,0.3,6.3,2.7,0,0,7.4,0,0,9.7,13,6.7,0,0,23,1,1,"NCRRIC804",3,2,340,56,56,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"9","No",0,"150","No","5-Low","Suburban","Professional","Yes"
3126486,"Yes",67.28,452,30,0,121,0.1,-14,-20.1,1.7,3.3,34,1.3,0,78.3,18.3,1.3,158.7,15.7,5,0,0,21,1,1,"STLSTL314",2,2,627,36,32,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"60","No","2-High","Suburban","Other","Yes"
3126498,"Yes",87.67,554,30,0,112,4.9,272,38.6,32,3.7,25.3,0,1,175.3,50.7,46.3,107,75,35.7,0,0.7,19,1,1,"NYCTMR732",4,3,361,42,0,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"10","No","5-Low","Other","Other","Unknown"
3126502,"No",111.44,1039,75,1.49,88,0.2,-180,-32.2,15.3,78.7,27,21.7,0.7,133.8,40.3,1.7,268,109,94,0,5.3,19,2,1,"NCRNWN757",5,3,89,42,68,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"30","No","6-VeryLow","Suburban","Other","Unknown"
3126510,"No",32.38,262,30,0.5,0,1.9,-56,4.2,1.7,6,16.3,0.7,0,50.8,22.3,1,78.7,34,7.7,0,0.3,21,1,1,"PHXPHX602",1,1,629,32,26,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Town","Other","Yes"
3126522,"No",30,124,30,0,0,0,156,0,4.7,0,10,0,1.3,0.2,0,0,12.3,5.7,4.7,0,0,25,1,1,"LAXCOV626",1,1,736,58,36,"Yes","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Suburban","Crafts","Yes"
3126530,"No",19.99,9,20,0,0,0,0,0,0,0,0,0,0,0.3,0,0,3.3,3.7,0,0,0,25,1,1,"MINMIN612",1,1,736,30,0,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3126542,"No",34.8,279,30,0.25,13,0,98,6.1,1.3,2,3.7,0,0,55.5,10.7,9.3,15,31,3.3,0,0.3,25,1,1,"CHICHI773",1,1,736,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Other","No"
3126546,"No",30.27,302,30,0,0,0,16,-0.3,1.7,1.3,18.3,5.3,0,55.3,11.7,2.3,56,48,3,0,0.7,19,1,1,"MINMIN612",1,1,567,52,52,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3126554,"No",28.5,247,30,0,0,0,-91,0,8.3,1,20,0,0.3,79.3,17.3,0,107,22.7,9.3,0,0.7,23,1,1,"DENBOU303",1,1,675,52,48,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"9","Yes",0,"Unknown","No","4-Medium","Other","Self","Yes"
3126566,"Yes",30,27,30,0,0,0,-25,0,0,0,0.3,0,0,0,0.3,0,3,0,0,0,0,21,1,1,"BOSBOS508",1,1,629,50,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Town","Other","Yes"
3126574,"Yes",91.56,716,40,0.74,111,6.6,-178,-50.2,29.3,2,69.3,1,1,123.2,17.7,2.3,141.7,47,31.3,0,0,25,1,1,"NYCNEW732",2,2,71,30,24,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"5","No",0,"30","No","3-Good","Suburban","Clerical","Yes"
3126586,"Yes",114.78,758,32,7.92,238,1.7,-90,-19.7,15.3,2,46,0,0,84.9,81.3,13.3,210,131.3,17.3,0,5,19,2,2,"LAXALB626",1,1,567,48,40,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3126598,"Yes",14.91,189,10,0,0,1.6,-32,2.5,10.7,0.3,18.7,0,0,32,8.3,1.7,55.7,21,11,0,0,25,4,4,"APCANN443",2,2,139,56,56,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"150","No","1-Highest","Other","Other","Yes"
3126618,"Yes",30,76,30,0,0,0,-4,0,2.3,0.3,0.7,0,0,0,2,0,16,9,2.7,0,0,21,1,1,"NYCSUF516",2,1,594,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"30","No","2-High","Suburban","Other","Unknown"
3126622,"Yes",56.02,610,47,1.73,6,5.3,-40,-10.2,7,24,55.7,2.7,1.3,94.2,82.7,11.3,127.3,146,31.3,0,6,23,1,1,"CHINBK847",2,2,409,50,50,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"80","No","4-Medium","Suburban","Crafts","Yes"
3126630,"No",30.5,156,30,0.5,0,0,0,1.5,7.3,0.3,11.3,0,0.7,21.5,9.7,3.3,36.3,36,7.7,0,0,25,2,2,"LAXVNY818",1,1,736,58,50,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Crafts","Yes"
3126634,"Yes",51.63,196,50,0.99,0,0.2,-8,-0.9,0.7,18.3,5.7,0,1,19.7,10,0,51,27,19,0,0.3,19,1,1,"CHINBK847",1,1,567,52,48,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,"8","No",0,"Unknown","No","2-High","Suburban","Crafts","Yes"
3126642,"No",40.73,510,50,0.74,0,0,-2,-0.7,14,0.3,17.3,0,0,78.5,5.3,0.3,19.3,111.3,14.3,0,1.3,25,1,1,"DETPON248",1,1,736,28,26,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",1,"4","No",0,"Unknown","No","2-High","Suburban","Other","No"
3126650,"No",39.36,364,30,0,27,0,-80,-9.4,5,0.7,37.7,2,0.7,94.1,23,7.7,127.7,47,5.7,0,1.3,23,1,1,"LAXBUR818",5,3,435,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"150","No","7-Lowest","Other","Other","Unknown"
3126658,"No",30.52,194,30,0.25,0,0,19,0.5,1.3,0,5,0,0,15.9,9,0.3,42,12,1.3,0,0.7,19,1,1,"NEVLVS702",1,1,567,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3126670,"No",33.27,290,30,0,8,0,-94,-3.3,0.3,0,9.3,0.7,0.3,121.4,8.7,5.3,29.3,20,0.3,0,0,19,1,1,"NMXALB505",1,1,567,52,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Other","Yes"
3126686,"No",32.25,246,30,1.24,0,0.7,4,1.1,5.7,22.3,11.3,0,0.3,41.5,18.7,5.3,32.7,57.7,28,0,0.7,19,1,1,"MILMIL414",2,2,425,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","2-High","Suburban","Other","Unknown"
3126690,"No",20.79,107,25,0,1,0.1,28,-6.2,3,0.7,6.7,0.3,0,33.2,16,1.3,27.7,19.7,3.7,0,0,25,1,1,"LAXONT909",2,2,439,46,42,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",1,1,"No","Yes",0,"8","No",0,"30","Yes","3-Good","Suburban","Other","No"
3126698,"No",38.18,277,45,0,2,2.5,286,-0.5,4.7,1.3,11.7,2,0,45,25.7,9,47,54,6,0,0.7,23,1,1,"DETPON248",2,2,205,50,54,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"4","Yes",0,"80","No","3-Good","Suburban","Other","No"
3126702,"No",22.65,65,30,0,0,0,24,28,0,0,0.7,1.3,0,0,0,0,3.7,1.7,0,0,0,23,1,1,"SEAEVE425",2,1,378,56,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"150","No","2-High","Other","Other","No"
3126714,"No",30.27,264,30,0,0,0,-51,-0.3,0.7,1.3,9,0,0,6.1,9.7,4,52.3,16,2,0,0,19,2,2,"STLCOL618",1,1,567,54,52,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3126718,"Yes",33.88,121,30,0,0,0,-4,-0.6,0,0.3,3.7,0,0,64.2,3.3,2.3,28,8.7,0.3,0,0,25,3,2,"KCYKCM816",1,1,736,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3126726,"No",49.94,414,45,0.25,27,1,-258,-12,2.7,20.3,36.7,0.7,0,28.3,8.7,4.7,64.3,43.7,23,0,1,21,5,3,"SANSAN210",7,3,153,42,96,"Yes","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",1,"6","No",0,"30","No","2-High","Rural","Other","No"
3126738,"No",61.03,241,70,0.25,0,0.8,-8,0.6,0.7,1,7,0,0,33.6,15.3,3.3,47.7,15,1.7,0,0,23,3,3,"KCYWIC316",2,1,675,38,42,"Yes","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"8","No",0,"60","No","3-Good","Suburban","Professional","Yes"
3126742,"No",10.1,46,10,0,0,0,-29,0.3,1.3,0,1.7,0.3,0,1.7,2.7,1.7,7.3,3.7,1.3,0,0,21,2,2,"SFROAK510",1,1,629,38,36,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"Unknown","No","3-Good","Other","Other","Yes"
3126746,"Yes",38.7,461,45,0.74,22,2.6,206,0.5,10,15.7,39.3,0,0,79.2,22,9.7,114.7,92.7,25.7,0,0,19,1,1,"NCRCHA704",2,2,198,50,48,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"9","No",0,"60","No","2-High","Suburban","Professional","Yes"
3126750,"No",26.5,319,20,1.24,16,0,-106,-15.5,2,31.3,42,1.7,0,117.2,23.3,18.3,80.3,37.3,33.3,0,1,25,3,3,"CHINBK847",2,2,515,30,28,"Yes","Yes","No","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"7","No",0,"30","No","2-High","Other","Professional","Yes"
3126754,"No",30.26,7,30,0,0,0,-2,-0.3,0.3,0,0,0,0,0,0,0,1.3,0.3,0.3,0,0,19,1,1,"NYCNAS516",1,1,567,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3126758,"No",192.91,1868,98,7.42,130,3.8,188,-96.1,14.7,16,88.7,6,1.7,565.7,49.3,3.7,220.7,273.7,30.7,0,22.7,23,1,1,"BIRBIR205",6,5,113,24,24,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"130","No","5-Low","Other","Other","No"
3126762,"No",108.9,818,55,2.48,170,0.2,794,128.2,4.7,9.7,67.7,0.7,0,211.7,99,32.3,237,301,14.3,0,6.3,19,1,1,"MINMIN612",4,4,129,46,42,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"3","No",0,"150","No","5-Low","Suburban","Professional","No"
3126766,"Yes",52.88,168,60,1.73,0,1.2,6,2.1,2.7,0,3.7,0,0.3,8,23,2,27,41.7,2.7,0,1.7,21,2,2,"HARHAR860",1,1,629,54,32,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",1,0,"No","Yes",0,"6","No",0,"Unknown","Yes","2-High","Town","Professional","Unknown"
3126782,"No",42.95,100,42,0.25,0,0.1,-98,65.6,0.3,0,0.3,0,0,3.4,5.3,2.3,4.7,6.7,0.3,0,0,23,2,2,"SFRSFR415",2,2,569,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"30","No","3-Good","Other","Other","Unknown"
3126790,"Yes",63.71,765,45,0.25,80,0.2,163,-13,8.7,12,71.7,2.3,0,166.7,106.7,36,158.7,212.3,20.7,0,1,19,1,1,"APCWAS202",1,1,567,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3126802,"Yes",31.37,145,40,0.99,0,0.3,128,1.2,0.7,0,6,0,0,6.4,2,0,15.7,14,0.7,0,0.7,25,1,1,"NNYALB518",2,2,614,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"60","No","2-High","Town","Other","Unknown"
3126806,"Yes",59.27,294,32,0,3,1.6,-3,70.7,5.7,2.7,7,7.3,0.3,80.8,9,7,37.7,23,8.3,0,0,19,1,1,"FLNLAK941",2,2,29,0,0,"No","Yes","Yes","Yes","Yes","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"30","No","2-High","Rural","Other","Unknown"
3126810,"No",31.29,146,30,0,0,2.7,-36,0.3,2.7,0.7,9.3,0,0,20.9,8,1.7,39.7,43,3.3,0,0.3,21,1,1,"APCFCH703",2,2,218,22,0,"Yes","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"30","No","4-Medium","Suburban","Other","No"
3126822,"No",29.99,19,30,0,0,0,26,0,1,0.3,0.7,0,0,1.9,1,0,4.3,4.3,1.3,0,0,21,1,1,"NSHNSH615",1,1,629,22,20,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Rural","Other","Unknown"
3126830,"No",64.23,100,70,0.99,0,0,25,1,0.7,0,7.7,0,0,9.6,4,3,15.7,4,0.7,0,0.3,25,2,2,"STLSTL314",2,2,363,50,46,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"60","No","3-Good","Suburban","Professional","Yes"
3126834,"Yes",30,37,30,0,0,0,-17,0,0.7,0.7,6.3,0,0,3.8,6,0,10,6.7,1.3,0,0,23,1,1,"NYCNEW201",1,1,675,34,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Other","Other","No"
3126838,"No",92.66,612,50,2.97,132,0,-54,-11.7,4,6,119.3,3,0,176.1,29,8.7,180.3,74,10,0,1.3,23,1,1,"STLSTL314",2,2,209,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"30","No","5-Low","Other","Other","Unknown"
3126842,"No",31.84,264,30,0,0,0,-4,-0.3,1.7,0,8.7,0.7,0,4.3,4.7,0.3,35.7,19,1.7,0,0.3,19,1,1,"MILMIL414",1,1,567,28,28,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Town","Professional","No"
3126846,"No",16.97,397,10,0.5,21,0,-265,-7,3,13.7,34.7,1,0,59.6,30.3,2.7,36.7,67.3,16.7,0,0.7,19,2,2,"OKCWIC940",3,2,12,38,38,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"4","Yes",0,"30","No","4-Medium","Town","Crafts","Yes"
3126854,"Yes",30.61,215,30,0,2,0,-91,-0.6,0.7,3,19.7,1,0,26,1,0,31,14.3,3.7,0,0,23,1,1,"OMAOMA402",1,1,675,40,32,"No","No","Yes","Yes","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Rural","Other","Yes"
3126862,"Yes",49.65,66,36,0,0,1.6,-48,34.4,0,0,1,0,0,6.5,1,0.3,5.7,3,0,0,0,21,1,1,"KCYKCK913",2,1,22,58,48,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"150","No","2-High","Suburban","Other","Yes"
